problem3


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  317    2121    1.701956e-01   1.547e-06   2.825e-02   1.686e-02   1.545e-02
  318    2133    1.701952e-01   1.570e-06   2.825e-02   1.627e-02   1.513e-02
  319    2145    1.701948e-01   1.584e-06   2.825e-02   1.573e-02   1.482e-02
  320    2157    1.701944e-01   1.591e-06   2.825e-02   1.522e-02   1.450e-02
  321    2169    1.701941e-01   1.592e-06   2.825e-02   1.474e-02   1.418e-02
  322    2180    1.701936e-01   1.648e-06   4.035e-02   2.033e-02   1.373e-02
  323    2191    1.701932e-01   1.681e-06   4.035e-02   1.926e-02   1.327e-02
  324    2202    1.701928e-01   1.698e-06   4.035e-02   1.843e-02   1.282e-02
  325    2213    1.701924e-01   1.703e-06   4.035e-02   1.766e-02   1.236e-02
  326    2224    1.701921e-01   1.698e-06   4.035e-02   1.696e-02   1.192e-02
  327    2235    1.701918e-01   1.685e-06   4.035e-02   1.630e-02   1.148e-02
  328    2245    1.701914e-01   1.730e-06   5.765e-02   2.232e-02   1.086e-02
  329    2255    1.701910e-01   1.743e-06   5.765e-02   2.090e-02   1.026e-02
  330    2265    1.701907e-01   1.737e-06   5.765e-02   1.979e-02   9.679e-03

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  331    2275    1.701904e-01   1.716e-06   5.765e-02   1.878e-02   9.115e-03
  332    2285    1.701902e-01   1.684e-06   5.765e-02   1.786e-02   8.570e-03
  333    2294    1.701898e-01   1.711e-06   8.235e-02   2.420e-02   7.821e-03
  334    2303    1.701895e-01   1.696e-06   8.235e-02   2.228e-02   7.261e-03
  335    2312    1.701893e-01   1.658e-06   8.235e-02   2.079e-02   6.764e-03
  336    2320    1.701890e-01   1.700e-06   1.176e-01   2.767e-02   6.080e-03
  337    2328    1.701888e-01   1.666e-06   1.176e-01   2.477e-02   5.435e-03
  338    2336    1.701886e-01   1.595e-06   1.176e-01   2.260e-02   4.650e-03
  339    2343    1.701884e-01   1.605e-06   1.681e-01   2.949e-02   4.012e-03
  340    2350    1.701882e-01   1.512e-06   1.681e-01   2.556e-02   2.983e-03
  341    2356    1.701880e-01   1.513e-06   2.401e-01   3.239e-02   2.329e-03
  342    2362    1.701879e-01   1.353e-06   2.401e-01   2.684e-02   1.230e-03
  343    2367    1.701878e-01   1.288e-06   3.430e-01   3.332e-02   4.994e-04
  344    2371    1.701877e-01   1.265e-06   4.900e-01   3.812e-02   1.181e-03
  345    2374    1.701876e-01   1.216e-06   7.000e-01   4.187e-02   2.004e-03
  346    2377    1.701876e-01   8.936e-07   7.000e-01   3.525e-02   3.106e-03
  347    2382    1.701875e-01   8.088e-07   3.430e-01   2.526e-02   3.842e-03
  348    2390    1.701875e-01   7.762e-07   1.176e-01   1.563e-02   4.232e-03
  349    2400    1.701874e-01   7.617e-07   5.765e-02   1.160e-02   4.466e-03
  350    2411    1.701874e-01   7.537e-07   4.035e-02   1.013e-02   4.619e-03
  351    2422    1.701873e-01   7.568e-07   4.035e-02   1.119e-02   4.732e-03
  352    2433    1.701873e-01   7.643e-07   4.035e-02   1.147e-02   4.793e-03
  353    2444    1.701872e-01   7.715e-07   4.035e-02   1.135e-02   4.802e-03
  354    2455    1.701871e-01   7.755e-07   4.035e-02   1.100e-02   4.768e-03
  355    2466    1.701871e-01   7.755e-07   4.035e-02   1.057e-02   4.703e-03
  356    2477    1.701870e-01   7.716e-07   4.035e-02   1.013e-02   4.617e-03
  357    2488    1.701869e-01   7.644e-07   4.035e-02   9.713e-03   4.518e-03
  358    2499    1.701869e-01   7.546e-07   4.035e-02   9.342e-03   4.413e-03
  359    2509    1.701868e-01   7.655e-07   5.765e-02   1.281e-02   4.258e-03
  360    2519    1.701867e-01   7.656e-07   5.765e-02   1.207e-02   4.109e-03

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  361    2529    1.701867e-01   7.593e-07   5.765e-02   1.154e-02   3.966e-03
  362    2539    1.701866e-01   7.486e-07   5.765e-02   1.109e-02   3.833e-03
  363    2549    1.701865e-01   7.348e-07   5.765e-02   1.072e-02   3.712e-03
  364    2559    1.701865e-01   7.189e-07   5.765e-02   1.042e-02   3.604e-03
  365    2568    1.701864e-01   7.306e-07   8.235e-02   1.445e-02   3.465e-03
  366    2577    1.701863e-01   7.291e-07   8.235e-02   1.369e-02   3.352e-03
  367    2586    1.701863e-01   7.209e-07   8.235e-02   1.321e-02   3.260e-03
  368    2595    1.701862e-01   7.087e-07   8.235e-02   1.286e-02   3.190e-03
  369    2604    1.701862e-01   6.946e-07   8.235e-02   1.264e-02   3.142e-03
  370    2613    1.701861e-01   6.801e-07   8.235e-02   1.253e-02   3.117e-03
  371    2622    1.701861e-01   6.666e-07   8.235e-02   1.253e-02   3.114e-03
  372    2631    1.701860e-01   6.554e-07   8.235e-02   1.265e-02   3.134e-03
  373    2640    1.701860e-01   6.478e-07   8.235e-02   1.290e-02   3.178e-03
  374    2649    1.701859e-01   6.453e-07   8.235e-02   1.328e-02   3.247e-03
  375    2658    1.701859e-01   6.497e-07   8.235e-02   1.380e-02   3.342e-03
  376    2668    1.701858e-01   6.354e-07   5.765e-02   1.019e-02   3.430e-03
  377    2678    1.701858e-01   6.298e-07   5.765e-02   1.113e-02   3.543e-03
  378    2688    1.701857e-01   6.337e-07   5.765e-02   1.203e-02   3.683e-03
  379    2699    1.701857e-01   6.264e-07   4.035e-02   9.203e-03   3.804e-03
  380    2710    1.701857e-01   6.275e-07   4.035e-02   1.027e-02   3.951e-03
  381    2722    1.701856e-01   6.224e-07   2.825e-02   7.956e-03   4.075e-03
  382    2734    1.701856e-01   6.236e-07   2.825e-02   8.927e-03   4.224e-03
  383    2747    1.701856e-01   6.203e-07   1.977e-02   6.947e-03   4.348e-03
  384    2760    1.701855e-01   6.217e-07   1.977e-02   7.791e-03   4.496e-03
  385    2774    1.701855e-01   6.197e-07   1.384e-02   6.056e-03   4.616e-03
  386    2788    1.701855e-01   6.209e-07   1.384e-02   6.765e-03   4.758e-03
  387    2803    1.701855e-01   6.196e-07   9.689e-03   5.236e-03   4.873e-03
  388    2818    1.701854e-01   6.206e-07   9.689e-03   5.815e-03   5.006e-03
  389    2833    1.701854e-01   6.241e-07   9.689e-03   6.362e-03   5.158e-03
  390    2849    1.701854e-01   6.244e-07   6.782e-03   4.901e-03   5.279e-03

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  391    2862    1.701853e-01   3.836e-07   1.384e-02   1.120e-02   5.466e-03
  392    2888    1.701853e-01   3.836e-07   1.341e-04   1.159e-04   5.468e-03
  393    2914    1.701853e-01   3.837e-07   1.341e-04   1.375e-04   5.470e-03
  394    2940    1.701853e-01   3.839e-07   1.341e-04   1.446e-04   5.473e-03
  395    2967    1.701853e-01   3.839e-07   9.387e-05   1.061e-04   5.475e-03
  396    2994    1.701853e-01   3.840e-07   9.387e-05   1.109e-04   5.476e-03
  397    3021    1.701853e-01   3.840e-07   9.387e-05   1.155e-04   5.478e-03
  398    3048    1.701853e-01   3.841e-07   9.387e-05   1.200e-04   5.481e-03
  399    3075    1.701853e-01   3.842e-07   9.387e-05   1.245e-04   5.483e-03
  400    3102    1.701853e-01   3.843e-07   9.387e-05   1.289e-04   5.485e-03
  401    3129    1.701853e-01   3.844e-07   9.387e-05   1.332e-04   5.488e-03
  402    3156    1.701853e-01   3.845e-07   9.387e-05   1.374e-04   5.490e-03
  403    3183    1.701853e-01   3.846e-07   9.387e-05   1.416e-04   5.493e-03
  404    3211    1.701853e-01   3.847e-07   6.571e-05   1.020e-04   5.495e-03
  405    3239    1.701853e-01   3.848e-07   6.571e-05   1.049e-04   5.497e-03
  406    3267    1.701853e-01   3.848e-07   6.571e-05   1.077e-04   5.499e-03
  407    3295    1.701853e-01   3.849e-07   6.571e-05   1.105e-04   5.501e-03
  408    3323    1.701853e-01   3.850e-07   6.571e-05   1.133e-04   5.503e-03
  409    3351    1.701853e-01   3.851e-07   6.571e-05   1.160e-04   5.505e-03
  410    3379    1.701853e-01   3.852e-07   6.571e-05   1.187e-04   5.508e-03
  411    3407    1.701853e-01   3.852e-07   6.571e-05   1.214e-04   5.510e-03
  412    3435    1.701853e-01   3.853e-07   6.571e-05   1.241e-04   5.513e-03
  413    3463    1.701853e-01   3.854e-07   6.571e-05   1.268e-04   5.515e-03
  414    3491    1.701853e-01   3.856e-07   6.571e-05   1.295e-04   5.518e-03
  415    3519    1.701853e-01   3.857e-07   6.571e-05   1.322e-04   5.520e-03
  416    3547    1.701853e-01   3.858e-07   6.571e-05   1.349e-04   5.523e-03
  417    3575    1.701853e-01   3.859e-07   6.571e-05   1.375e-04   5.526e-03
  418    3603    1.701853e-01   3.860e-07   6.571e-05   1.402e-04   5.529e-03
  419    3631    1.701853e-01   3.862e-07   6.571e-05   1.429e-04   5.531e-03
  420    3659    1.701853e-01   3.863e-07   6.571e-05   1.456e-04   5.534e-03

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  421    3687    1.701853e-01   3.865e-07   6.571e-05   1.483e-04   5.537e-03
  422    3715    1.701853e-01   3.866e-07   6.571e-05   1.510e-04   5.541e-03
  423    3743    1.701853e-01   3.868e-07   6.571e-05   1.537e-04   5.544e-03
  424    3772    1.701853e-01   3.869e-07   4.600e-05   1.094e-04   5.546e-03
  425    3801    1.701853e-01   3.869e-07   4.600e-05   1.114e-04   5.548e-03
  426    3830    1.701853e-01   3.870e-07   4.600e-05   1.132e-04   5.551e-03
  427    3859    1.701853e-01   3.871e-07   4.600e-05   1.150e-04   5.553e-03
  428    3888    1.701853e-01   3.872e-07   4.600e-05   1.168e-04   5.555e-03
  429    3917    1.701853e-01   3.873e-07   4.600e-05   1.187e-04   5.558e-03
  430    3946    1.701853e-01   3.874e-07   4.600e-05   1.205e-04   5.561e-03
  431    3975    1.701853e-01   3.875e-07   4.600e-05   1.223e-04   5.563e-03
  432    4004    1.701853e-01   3.876e-07   4.600e-05   1.242e-04   5.566e-03
  433    4033    1.701853e-01   3.877e-07   4.600e-05   1.260e-04   5.568e-03
  434    4062    1.701853e-01   3.878e-07   4.600e-05   1.279e-04   5.571e-03
  435    4091    1.701853e-01   3.879e-07   4.600e-05   1.297e-04   5.574e-03
  436    4120    1.701853e-01   3.881e-07   4.600e-05   1.316e-04   5.577e-03
  437    4149    1.701853e-01   3.882e-07   4.600e-05   1.334e-04   5.579e-03
  438    4178    1.701853e-01   3.883e-07   4.600e-05   1.353e-04   5.582e-03
  439    4207    1.701853e-01   3.885e-07   4.600e-05   1.371e-04   5.585e-03
  440    4236    1.701853e-01   3.886e-07   4.600e-05   1.390e-04   5.588e-03
  441    4265    1.701853e-01   3.887e-07   4.600e-05   1.409e-04   5.591e-03
  442    4294    1.701853e-01   3.889e-07   4.600e-05   1.428e-04   5.594e-03
  443    4323    1.701853e-01   3.890e-07   4.600e-05   1.447e-04   5.597e-03
  444    4352    1.701853e-01   3.892e-07   4.600e-05   1.465e-04   5.601e-03
  445    4381    1.701853e-01   3.893e-07   4.600e-05   1.484e-04   5.604e-03
  446    4410    1.701853e-01   3.895e-07   4.600e-05   1.503e-04   5.607e-03
  447    4439    1.701853e-01   3.897e-07   4.600e-05   1.522e-04   5.610e-03
  448    4468    1.701853e-01   3.898e-07   4.600e-05   1.542e-04   5.614e-03
  449    4497    1.701853e-01   3.900e-07   4.600e-05   1.561e-04   5.617e-03
  450    4526    1.701853e-01   3.902e-07   4.600e-05   1.580e-04   5.620e-03

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  451    4555    1.701853e-01   3.904e-07   4.600e-05   1.599e-04   5.624e-03
  452    4584    1.701853e-01   3.906e-07   4.600e-05   1.618e-04   5.627e-03
  453    4613    1.701853e-01   3.908e-07   4.600e-05   1.638e-04   5.631e-03
  454    4642    1.701853e-01   3.910e-07   4.600e-05   1.657e-04   5.634e-03
  455    4671    1.701853e-01   3.912e-07   4.600e-05   1.676e-04   5.638e-03
  456    4700    1.701853e-01   3.914e-07   4.600e-05   1.696e-04   5.641e-03
  457    4729    1.701853e-01   3.916e-07   4.600e-05   1.715e-04   5.645e-03
  458    4758    1.701853e-01   3.918e-07   4.600e-05   1.735e-04   5.649e-03
  459    4787    1.701853e-01   3.920e-07   4.600e-05   1.755e-04   5.652e-03
  460    4816    1.701853e-01   3.923e-07   4.600e-05   1.774e-04   5.656e-03
  461    4845    1.701853e-01   3.925e-07   4.600e-05   1.794e-04   5.660e-03
  462    4874    1.701853e-01   3.927e-07   4.600e-05   1.814e-04   5.664e-03
  463    4903    1.701853e-01   3.930e-07   4.600e-05   1.834e-04   5.668e-03
  464    4933    1.701853e-01   3.931e-07   3.220e-05   1.297e-04   5.670e-03
  465    4963    1.701853e-01   3.932e-07   3.220e-05   1.312e-04   5.673e-03
  466    4993    1.701853e-01   3.934e-07   3.220e-05   1.324e-04   5.676e-03
  467    5023    1.701853e-01   3.935e-07   3.220e-05   1.337e-04   5.679e-03
  468    5053    1.701852e-01   3.936e-07   3.220e-05   1.350e-04   5.682e-03
  469    5083    1.701852e-01   3.938e-07   3.220e-05   1.362e-04   5.684e-03
  470    5113    1.701852e-01   3.939e-07   3.220e-05   1.375e-04   5.687e-03
  471    5143    1.701852e-01   3.940e-07   3.220e-05   1.387e-04   5.690e-03
  472    5173    1.701852e-01   3.942e-07   3.220e-05   1.400e-04   5.693e-03
  473    5203    1.701852e-01   3.943e-07   3.220e-05   1.412e-04   5.696e-03
  474    5233    1.701852e-01   3.945e-07   3.220e-05   1.425e-04   5.699e-03
  475    5263    1.701852e-01   3.946e-07   3.220e-05   1.437e-04   5.702e-03
  476    5293    1.701852e-01   3.948e-07   3.220e-05   1.450e-04   5.705e-03
  477    5323    1.701852e-01   3.949e-07   3.220e-05   1.463e-04   5.708e-03
  478    5353    1.701852e-01   3.951e-07   3.220e-05   1.475e-04   5.711e-03
  479    5383    1.701852e-01   3.953e-07   3.220e-05   1.488e-04   5.714e-03
  480    5413    1.701852e-01   3.954e-07   3.220e-05   1.500e-04   5.717e-03

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  481    5443    1.701852e-01   3.956e-07   3.220e-05   1.513e-04   5.720e-03
  482    5473    1.701852e-01   3.958e-07   3.220e-05   1.525e-04   5.723e-03
  483    5503    1.701852e-01   3.959e-07   3.220e-05   1.537e-04   5.726e-03
  484    5533    1.701852e-01   3.961e-07   3.220e-05   1.550e-04   5.729e-03
  485    5563    1.701852e-01   3.963e-07   3.220e-05   1.562e-04   5.733e-03
  486    5593    1.701852e-01   3.965e-07   3.220e-05   1.575e-04   5.736e-03
  487    5623    1.701852e-01   3.967e-07   3.220e-05   1.587e-04   5.739e-03
  488    5653    1.701852e-01   3.969e-07   3.220e-05   1.599e-04   5.742e-03
  489    5683    1.701852e-01   3.970e-07   3.220e-05   1.612e-04   5.745e-03
  490    5713    1.701852e-01   3.972e-07   3.220e-05   1.624e-04   5.748e-03
  491    5743    1.701852e-01   3.974e-07   3.220e-05   1.636e-04   5.752e-03
  492    5773    1.701852e-01   3.976e-07   3.220e-05   1.649e-04   5.755e-03
  493    5803    1.701852e-01   3.979e-07   3.220e-05   1.661e-04   5.758e-03
  494    5833    1.701852e-01   3.981e-07   3.220e-05   1.673e-04   5.761e-03
  495    5863    1.701852e-01   3.983e-07   3.220e-05   1.685e-04   5.765e-03
  496    5893    1.701852e-01   3.985e-07   3.220e-05   1.697e-04   5.768e-03
  497    5923    1.701852e-01   3.987e-07   3.220e-05   1.709e-04   5.771e-03
  498    5953    1.701852e-01   3.989e-07   3.220e-05   1.721e-04   5.774e-03
  499    5983    1.701852e-01   3.992e-07   3.220e-05   1.733e-04   5.778e-03
  500    6013    1.701852e-01   3.994e-07   3.220e-05   1.745e-04   5.781e-03
  501    6043    1.701852e-01   3.996e-07   3.220e-05   1.757e-04   5.784e-03
  502    6073    1.701852e-01   3.998e-07   3.220e-05   1.769e-04   5.787e-03
  503    6103    1.701852e-01   4.001e-07   3.220e-05   1.781e-04   5.791e-03
  504    6133    1.701852e-01   4.003e-07   3.220e-05   1.793e-04   5.794e-03
  505    6163    1.701852e-01   4.006e-07   3.220e-05   1.805e-04   5.797e-03
  506    6193    1.701852e-01   4.008e-07   3.220e-05   1.816e-04   5.801e-03
  507    6223    1.701852e-01   4.011e-07   3.220e-05   1.828e-04   5.804e-03
  508    6253    1.701852e-01   4.013e-07   3.220e-05   1.840e-04   5.807e-03
  509    6283    1.701852e-01   4.016e-07   3.220e-05   1.851e-04   5.811e-03
  510    6313    1.701852e-01   4.018e-07   3.220e-05   1.863e-04   5.814e-03

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  511    6343    1.701852e-01   4.021e-07   3.220e-05   1.874e-04   5.817e-03
  512    6373    1.701852e-01   4.024e-07   3.220e-05   1.885e-04   5.821e-03
  513    6403    1.701852e-01   4.026e-07   3.220e-05   1.897e-04   5.824e-03
  514    6433    1.701852e-01   4.029e-07   3.220e-05   1.908e-04   5.827e-03
  515    6463    1.701852e-01   4.032e-07   3.220e-05   1.919e-04   5.831e-03
  516    6493    1.701852e-01   4.035e-07   3.220e-05   1.930e-04   5.834e-03
  517    6523    1.701852e-01   4.038e-07   3.220e-05   1.941e-04   5.837e-03
  518    6553    1.701852e-01   4.040e-07   3.220e-05   1.952e-04   5.840e-03
  519    6583    1.701852e-01   4.043e-07   3.220e-05   1.963e-04   5.844e-03
  520    6613    1.701852e-01   4.046e-07   3.220e-05   1.974e-04   5.847e-03
  521    6643    1.701852e-01   4.049e-07   3.220e-05   1.984e-04   5.850e-03
  522    6673    1.701852e-01   4.052e-07   3.220e-05   1.995e-04   5.854e-03
  523    6703    1.701852e-01   4.055e-07   3.220e-05   2.006e-04   5.857e-03
  524    6733    1.701852e-01   4.058e-07   3.220e-05   2.016e-04   5.860e-03
  525    6763    1.701852e-01   4.062e-07   3.220e-05   2.026e-04   5.863e-03
  526    6793    1.701851e-01   4.065e-07   3.220e-05   2.037e-04   5.867e-03
  527    6823    1.701851e-01   4.068e-07   3.220e-05   2.047e-04   5.870e-03
  528    6853    1.701851e-01   4.071e-07   3.220e-05   2.057e-04   5.873e-03
  529    6883    1.701851e-01   4.074e-07   3.220e-05   2.067e-04   5.876e-03
  530    6913    1.701851e-01   4.078e-07   3.220e-05   2.077e-04   5.879e-03
  531    6943    1.701851e-01   4.081e-07   3.220e-05   2.086e-04   5.883e-03
  532    6973    1.701851e-01   4.084e-07   3.220e-05   2.096e-04   5.886e-03
  533    7003    1.701851e-01   4.088e-07   3.220e-05   2.106e-04   5.889e-03
  534    7033    1.701851e-01   4.091e-07   3.220e-05   2.115e-04   5.892e-03
  535    7063    1.701851e-01   4.094e-07   3.220e-05   2.124e-04   5.895e-03
  536    7093    1.701851e-01   4.098e-07   3.220e-05   2.133e-04   5.898e-03
  537    7123    1.701851e-01   4.101e-07   3.220e-05   2.143e-04   5.901e-03
  538    7153    1.701851e-01   4.105e-07   3.220e-05   2.152e-04   5.904e-03
  539    7183    1.701851e-01   4.108e-07   3.220e-05   2.160e-04   5.908e-03
  540    7213    1.701851e-01   4.112e-07   3.220e-05   2.169e-04   5.911e-03

                                                          Norm of First-order
