problem5


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190 -6.4332602e-01 1.60e-01 6.48e-02  -9.8 1.53e+00    -  3.69e-04 5.26e-03h  1
 191 -6.5287499e-01 1.22e-01 8.74e+01  -9.8 2.49e+00    -  4.59e-07 2.32e-01h  1
 192 -6.5275719e-01 1.22e-01 8.70e+01  -9.8 9.14e-01    -  9.58e-03 4.72e-03h  1
 193 -6.3787563e-01 1.93e-01 4.35e+01  -9.8 9.25e-01    -  1.65e-02 5.00e-01h  2
 194 -6.1503334e-01 6.80e-02 8.06e+00  -8.5 1.51e+00    -  2.34e-01 8.15e-01H  1
 195 -6.2074567e-01 4.20e-02 4.11e+00  -7.2 9.29e-01    -  5.30e-01 4.89e-01h  1
 196 -6.1005565e-01 1.48e-03 5.05e+00  -6.8 6.40e-02    -  5.42e-01 1.00e+00h  1
 197 -6.1024406e-01 9.70e-04 2.89e+00  -7.0 6.78e-02    -  5.79e-01 3.63e-01h  1
 198 -6.1036907e-01 1.50e-03 2.27e+00  -7.0 4.38e-01    -  5.84e-01 9.60e-02f  1
 199 -6.1042902e-01 6.40e-04 8.16e-01  -7.0 3.71e-02    -  1.00e+00 5.86e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200 -6.1048266e-01 2.67e-04 5.68e-03  -7.0 3.20e-02    -  1.00e+00 1.00e+00h  1
 201 -6.1047469e-01 2.40e-05 1.90e-01  -7.0 2.87e-02    -  5.96e-01 1.00e+00H  1
 202 -6.1055800e-01 2.80e-02 1.55e-01  -7.0 1.95e-01    -  3.00e-01 1.00e+00h  1
 203 -6.1067301e-01 9.19e-04 2.75e-02  -7.0 1.92e-01    -  1.00e+00 1.00e+00h  1
 204 -6.1072187e-01 3.15e-02 2.08e-02  -7.0 4.62e-01    -  7.88e-01 3.62e-01h  1
 205 -6.1075731e-01 2.55e-02 2.42e-02  -7.0 8.49e-01    -  4.26e-01 3.70e-01h  1
 206 -6.1075833e-01 2.54e-02 2.41e-02  -7.0 6.07e-01    -  2.64e-01 1.60e-03h  1
 207 -6.1068332e-01 1.97e-02 1.73e-02  -7.0 1.44e-01    -  2.38e-01 2.50e-01h  3
 208 -6.1134029e-01 1.32e-01 1.35e-01  -7.0 5.40e-01    -  1.39e-01 1.00e+00h  1
 209 -6.1284673e-01 9.19e-02 4.64e-02  -7.0 2.64e-01    -  1.55e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210 -6.1285848e-01 9.18e-02 4.65e-02  -7.0 1.94e+01    -  5.45e-02 5.18e-04h  1
 211 -6.1165100e-01 5.03e-02 9.47e-03  -7.0 1.46e-01    -  2.78e-01 5.00e-01h  2
 212 -6.1143866e-01 5.75e-02 1.99e-02  -7.0 4.99e-01    -  1.48e-01 5.00e-01h  2
 213 -6.1248309e-01 8.54e-03 9.92e-03  -7.0 2.48e-01    -  7.49e-01 1.00e+00h  1
 214 -6.1054981e-01 6.40e-05 9.71e-03  -7.4 5.09e-02    -  1.00e+00 1.00e+00h  1
 215 -6.1054164e-01 2.72e-05 3.25e-03  -7.5 3.40e-02    -  1.00e+00 1.00e+00h  1
 216 -6.1053914e-01 1.55e-05 1.47e-03  -7.5 1.46e-02    -  1.00e+00 1.00e+00H  1
 217 -6.1053312e-01 2.76e-06 3.29e-03  -7.5 7.38e-02    -  1.00e+00 1.00e+00H  1
 218 -6.1055086e-01 6.52e-03 9.72e-03  -7.5 8.46e-02    -  1.00e+00 1.00e+00h  1
 219 -6.1063700e-01 6.68e-02 7.60e-02  -7.5 6.81e-01    -  7.66e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 220 -6.1172827e-01 3.98e-02 7.54e-02  -7.5 7.61e-01    -  1.00e+00 4.08e-01h  1
 221 -6.1581322e-01 1.74e+00 1.54e-01  -7.5 1.48e+00    -  2.37e-04 7.85e-01h  1
 222 -6.1627943e-01 1.66e+00 1.52e-01  -7.5 1.36e+00    -  2.73e-01 4.23e-02h  1
 223 -6.2050256e-01 4.99e-01 5.67e-01  -7.5 1.32e+00    -  8.86e-02 8.82e-01f  1
 224 -6.1384616e-01 2.74e-01 4.45e-01  -7.5 8.45e-01    -  2.86e-06 5.10e-01h  1
 225 -6.1863484e-01 1.20e-01 8.06e-02  -7.5 8.95e-01    -  6.86e-01 9.54e-01h  1
 226 -6.2420343e-01 7.09e-02 4.17e-02  -7.5 6.00e-01    -  6.88e-01 1.00e+00h  1
 227 -6.1096737e-01 2.32e-02 2.79e-02  -7.4 4.03e-01    -  9.85e-01 1.00e+00h  1
 228 -6.1113046e-01 2.08e-02 1.29e-01  -7.2 5.07e-01    -  1.88e-01 2.48e-01h  1
 229 -6.1162538e-01 2.20e-02 5.40e+02  -7.2 8.01e-01    -  1.12e-06 3.51e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 230 -6.1175244e-01 3.17e-02 2.45e+01  -7.2 4.29e-01    -  2.06e-03 9.55e-01h  1
 231 -6.1205262e-01 3.21e-02 2.44e+01  -7.2 1.52e+02    -  4.46e-04 1.92e-03f  1
 232 -6.1202123e-01 3.18e-02 2.43e+01  -7.2 2.39e+01    -  1.67e-03 6.00e-03h  4
 233 -6.1225642e-01 3.08e-02 2.15e+01  -7.2 1.24e+00    -  2.37e-01 1.15e-01h  1
 234 -6.1549482e-01 1.47e-01 1.76e+01  -7.2 8.61e+00    -  5.50e-02 1.83e-01h  1
 235 -6.1609076e-01 1.37e-01 1.63e+01  -7.2 1.83e+00    -  4.98e-05 7.17e-02h  1
 236 -6.4110269e-01 5.04e-01 4.79e+01  -7.2 3.71e+00    -  2.17e-07 2.91e-01f  1
 237 -6.3950621e-01 4.52e-01 4.06e+01  -7.2 2.45e+00    -  7.38e-01 1.53e-01h  1
 238 -6.5248226e-01 7.78e-01 3.97e+01  -7.2 3.14e+01    -  1.74e-04 1.98e-02h  1
 239 -6.6047937e-01 7.73e-01 3.95e+01  -7.2 9.19e+01    -  1.78e-04 5.92e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 240 -6.7610830e-01 7.70e-01 3.94e+01  -3.5 3.78e+02    -  2.65e-03 2.20e-03f  1
 241 -6.7629973e-01 7.70e-01 3.94e+01  -5.2 2.09e+01    -  9.51e-02 2.92e-04h  1
 242 -6.9264810e-01 7.32e-01 3.75e+01  -5.7 7.76e+00    -  3.64e-02 4.71e-02h  1
 243 -6.9333920e-01 7.30e-01 3.74e+01  -6.7 7.34e+00    -  4.80e-02 2.44e-03h  1
 244 -7.1627800e-01 5.16e-01 5.83e+01  -4.4 3.97e+00    -  1.64e-01 2.59e-01h  1
 245 -7.0501246e-01 4.41e-01 4.62e+02  -3.6 2.73e+00    -  7.99e-01 1.46e-01h  1
 246 -6.7280777e-01 2.88e-01 2.93e+02  -3.1 3.57e-01    -  1.00e+00 3.48e-01h  1
 247 -6.2951650e-01 3.17e-01 4.86e+01  -2.7 6.82e-01    -  8.81e-01 1.00e+00h  1
 248 -6.0904841e-01 1.13e-02 1.12e+01  -4.2 1.45e-01    -  7.27e-01 9.79e-01h  1
 249 -6.1074307e-01 9.48e-03 4.58e-02  -3.4 3.75e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 250 -6.0945337e-01 2.48e-03 1.84e-02  -3.4 8.86e-02    -  1.00e+00 1.00e+00h  1
 251 -6.0934375e-01 2.76e-03 2.03e-02  -3.4 2.14e-01    -  1.00e+00 1.00e+00h  1
 252 -6.0922498e-01 1.22e-02 1.14e-02  -3.4 2.39e-01    -  1.00e+00 1.00e+00h  1
 253 -6.0981760e-01 4.54e-03 3.16e-02  -3.4 4.24e-01    -  1.00e+00 1.00e+00h  1
 254 -6.0981320e-01 2.74e-03 2.99e-02  -3.4 1.72e-01    -  1.00e+00 1.00e+00h  1
 255 -6.0980354e-01 2.49e-02 2.48e-02  -3.4 1.22e-01    -  1.00e+00 1.00e+00h  1
 256 -6.0992691e-01 9.07e-03 4.83e-02  -3.4 8.61e-02    -  1.00e+00 1.00e+00h  1
 257 -6.1019530e-01 1.06e-02 1.17e-02  -3.4 9.67e-02    -  1.00e+00 1.00e+00h  1
 258 -6.1016743e-01 7.70e-04 8.52e-03  -3.4 6.39e-02    -  1.00e+00 1.00e+00h  1
 259 -6.1009456e-01 8.38e-05 9.77e-03  -3.4 2.16e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 260 -6.1009928e-01 5.46e-07 2.43e-03  -3.4 8.39e-03    -  1.00e+00 1.00e+00H  1
 261 -6.1024723e-01 5.13e-03 7.48e-01  -5.1 5.26e-02    -  9.36e-01 1.00e+00h  1
 262 -6.1051276e-01 1.81e-01 9.21e-02  -5.1 2.40e-01    -  1.00e+00 1.00e+00h  1
 263 -6.1265858e-01 1.03e-01 4.48e+00  -5.1 8.30e-01    -  6.27e-01 9.31e-01h  1
 264 -6.1744526e-01 1.40e-01 1.11e+01  -5.1 5.98e-01    -  1.54e-02 4.75e-01h  1
 265 -6.1371924e-01 7.46e-02 1.32e+01  -5.1 4.04e-01    -  1.00e+00 4.85e-01H  1
 266 -6.1360342e-01 6.21e-02 7.48e-01  -5.1 7.16e-01    -  4.48e-01 1.00e+00h  1
 267 -6.1774151e-01 4.74e-02 3.27e+00  -5.1 4.99e-01    -  7.47e-01 5.08e-01h  1
 268 -6.2460157e-01 8.73e-02 9.48e-02  -3.9 1.17e+00    -  1.00e+00 1.00e+00f  1
 269 -6.4559743e-01 1.11e-01 3.25e-02  -4.2 9.26e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 270 -6.1019448e-01 6.36e-03 1.39e-02  -4.3 1.32e-01    -  1.00e+00 1.00e+00h  1
 271 -6.1117409e-01 3.72e-02 3.98e-02  -4.5 2.85e-01    -  1.00e+00 1.00e+00h  1
 272 -6.1067246e-01 1.30e-02 3.47e-03  -4.5 1.66e-01    -  1.00e+00 1.00e+00h  1
 273 -6.1026871e-01 2.69e-04 1.25e-02  -4.5 3.31e-02    -  1.00e+00 1.00e+00h  1
 274 -6.1028816e-01 3.77e-03 2.09e-02  -4.5 8.27e-02    -  1.00e+00 1.00e+00h  1
 275 -6.1034424e-01 6.20e-03 1.36e-02  -4.5 6.65e-02    -  1.00e+00 1.00e+00h  1
 276 -6.1035362e-01 7.23e-04 1.00e-02  -4.5 4.85e-02    -  1.00e+00 1.00e+00h  1
 277 -6.1018853e-01 3.20e-04 2.25e-02  -4.5 1.24e-01    -  1.00e+00 1.00e+00H  1
 278 -6.1111628e-01 1.57e-02 6.50e-02  -4.5 2.93e-01    -  1.00e+00 1.00e+00h  1
 279 -6.1293122e-01 1.67e-02 1.56e+00  -4.5 3.97e-01    -  7.22e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 280 -6.1233453e-01 1.72e-02 2.78e+00  -4.5 4.19e-01    -  1.00e+00 5.00e-01h  2
 281 -6.1115549e-01 1.19e-02 1.11e+00  -4.5 1.58e-01    -  1.00e+00 7.98e-01h  1
 282 -6.1038365e-01 2.66e-03 1.34e-02  -4.5 6.80e-02    -  1.00e+00 1.00e+00h  1
 283 -6.1043334e-01 1.04e-03 9.02e-03  -4.5 5.35e-02    -  1.00e+00 1.00e+00h  1
 284 -6.1034753e-01 1.36e-03 2.18e-03  -4.5 3.76e-02    -  1.00e+00 1.00e+00h  1
 285 -6.1046182e-01 7.35e-03 1.83e-02  -4.5 2.44e-01    -  1.00e+00 1.00e+00h  1
 286 -6.1080662e-01 6.80e-03 6.15e-03  -4.5 2.13e-01    -  1.00e+00 1.00e+00h  1
 287 -6.1050765e-01 3.28e-03 1.31e-02  -4.5 7.71e-02    -  1.00e+00 1.00e+00h  1
 288 -6.1046484e-01 2.96e-04 5.54e-03  -4.5 4.45e-02    -  1.00e+00 1.00e+00h  1
 289 -6.1042054e-01 4.27e-05 4.22e-03  -4.5 2.20e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 290 -6.1043874e-01 8.13e-06 4.69e-03  -4.5 1.88e-02    -  1.00e+00 1.00e+00H  1
 291 -6.1048177e-01 3.12e-04 2.55e-02  -4.5 5.73e-02    -  1.00e+00 1.00e+00H  1
 292 -6.1053025e-01 6.93e-04 1.81e-02  -4.5 5.34e-02    -  1.00e+00 1.00e+00h  1
 293 -6.1051518e-01 3.33e-04 3.24e-03  -4.5 4.23e-02    -  1.00e+00 1.00e+00h  1
 294 -6.1049988e-01 1.72e-04 1.63e-03  -4.5 2.81e-02    -  1.00e+00 1.00e+00h  1
 295 -6.1049627e-01 1.23e-05 2.66e-03  -4.5 1.12e-02    -  1.00e+00 1.00e+00H  1
 296 -6.1047698e-01 6.65e-06 7.55e-03  -4.5 3.67e-02    -  1.00e+00 1.00e+00H  1
 297 -6.1051073e-01 1.68e-04 3.10e-03  -4.5 2.73e-02    -  1.00e+00 1.00e+00h  1
 298 -6.1049551e-01 4.22e-05 3.21e-03  -4.5 7.15e-03    -  1.00e+00 1.00e+00h  1
 299 -6.1048546e-01 1.73e-05 9.12e-03  -4.5 1.96e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 300 -6.1047890e-01 9.88e-06 8.06e-03  -4.5 2.53e-02    -  1.00e+00 1.00e+00H  1
 301 -6.1048688e-01 1.33e-05 5.24e-03  -4.5 2.20e-02    -  1.00e+00 1.00e+00h  1
 302 -6.1048255e-01 3.54e-06 1.27e-03  -4.5 6.61e-03    -  1.00e+00 1.00e+00H  1
 303 -6.1048181e-01 1.56e-06 2.71e-03  -4.5 6.27e-03    -  1.00e+00 1.00e+00H  1
 304 -6.1048149e-01 5.46e-06 1.49e-03  -4.5 2.88e-03    -  1.00e+00 1.00e+00h  1
 305 -6.1048101e-01 2.39e-06 2.01e+00  -4.5 1.76e-03    -  1.00e+00 5.00e-01h  2
 306 -6.1048002e-01 6.01e-07 1.01e-03  -4.5 3.69e-03    -  1.00e+00 1.00e+00H  1
 307 -6.1048020e-01 1.75e-08 9.79e-04  -4.5 2.93e-03    -  1.00e+00 1.00e+00H  1
 308 -6.1048037e-01 6.27e-09 1.96e-04  -4.5 1.18e-03    -  1.00e+00 1.00e+00H  1
 309 -6.1052419e-01 3.72e-03 3.10e+00  -6.7 4.37e-02    -  9.30e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 310 -6.1075461e-01 1.44e-01 7.51e+00  -6.7 2.87e-01    -  8.48e-01 1.00e+00h  1
 311 -6.1356930e-01 4.46e-02 3.08e+01  -6.7 1.57e-01    -  4.28e-01 1.00e+00h  1
 312 -6.1452615e-01 4.43e-02 2.74e+01  -6.7 2.28e+00    -  7.86e-02 5.68e-02h  1
 313 -6.1859194e-01 6.56e-01 3.35e+01  -6.7 4.05e+00    -  3.27e-02 1.84e-01h  1
 314 -6.1904541e-01 6.52e-01 3.38e+01  -6.7 2.43e+00    -  5.02e-05 6.17e-03h  1
 315 -6.1464625e-01 2.93e-01 1.80e+01  -6.7 2.90e-01    -  9.32e-01 5.00e-01h  2
 316 -6.1458304e-01 2.90e-01 3.69e+01  -6.7 1.17e-01    -  6.81e-01 7.81e-03h  8
 317 -6.1455166e-01 2.89e-01 4.62e+01  -6.7 1.16e-01    -  1.00e+00 3.91e-03h  9
 318 -6.1453604e-01 2.89e-01 4.63e+01  -6.7 1.16e-01    -  1.00e+00 1.95e-03h 10
 319 -6.1452824e-01 2.88e-01 4.63e+01  -6.7 1.15e-01    -  1.00e+00 9.77e-04h 11
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 320 -6.0654691e-01 3.07e-02 1.31e-01  -6.7 1.15e-01    -  1.00e+00 1.00e+00h  1
 321 -6.0597324e-01 1.56e-05 9.31e-03  -6.7 1.26e-02    -  1.00e+00 1.00e+00h  1
 322 -6.1147809e-01 1.21e-02 4.05e+01  -6.7 2.61e-01    -  1.26e-01 1.00e+00h  1
 323 -6.1041274e-01 1.28e-02 5.38e+00  -6.7 1.46e-01    -  1.00e+00 8.84e-01h  1
 324 -6.0921978e-01 9.25e-04 4.37e-03  -6.7 8.75e-02    -  1.00e+00 1.00e+00h  1
 325 -6.0982217e-01 2.02e-03 1.71e-02  -6.7 2.51e-01    -  1.00e+00 1.00e+00h  1
 326 -6.0970592e-01 4.38e-04 5.62e-03  -6.7 9.02e-02    -  1.00e+00 1.00e+00h  1
 327 -6.0953474e-01 1.43e-04 3.35e-03  -6.7 1.75e-02    -  1.00e+00 1.00e+00h  1
 328 -6.0963981e-01 1.97e-04 3.02e-02  -6.7 1.45e-01    -  1.00e+00 1.00e+00H  1
 329 -6.0995819e-01 2.97e-03 4.46e-02  -6.7 1.67e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 330 -6.1007366e-01 1.38e-03 1.17e-02  -6.7 8.78e-02    -  1.00e+00 1.00e+00h  1
 331 -6.1010459e-01 3.70e-03 3.45e+01  -6.7 1.93e-01    -  1.00e+00 2.50e-01h  3
 332 -6.1016694e-01 5.29e-03 3.68e+01  -6.7 2.03e+00    -  2.66e-01 1.66e-02h  5
 333 -6.1020661e-01 5.87e-03 3.99e+01  -6.7 3.30e+00    -  3.69e-01 6.51e-03h  5
 334 -6.1021314e-01 5.89e-03 4.11e+01  -6.7 3.25e+00    -  2.09e-01 1.62e-03h  6
 335 -6.1022180e-01 5.93e-03 4.58e+01  -6.7 2.01e+00    -  1.00e+00 3.27e-03h  6
 336 -6.1063717e-01 7.46e-01 3.07e+01  -6.7 1.77e+00    -  3.87e-01 3.30e-01h  1
 337 -6.1199316e-01 7.40e-01 3.11e+01  -6.7 1.55e+01    -  4.99e-02 8.20e-03h  1
 338 -6.1218003e-01 3.34e-01 6.39e+00  -6.7 1.64e+00    -  6.55e-04 5.37e-01h  1
 339 -6.1251953e-01 3.32e-01 8.61e+00  -6.7 6.97e+00    -  6.36e-02 6.46e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 340 -6.1313045e-01 3.33e-01 1.27e+01  -6.7 2.80e+00    -  1.38e-01 2.39e-02h  1
 341 -6.1326406e-01 3.07e-01 1.05e+01  -6.7 1.80e+00    -  4.34e-02 7.94e-02h  1
 342 -6.1356246e-01 3.07e-01 1.05e+01  -6.7 1.52e+02    -  1.29e-03 3.76e-04h  1
 343 -6.2080380e-01 6.34e-01 8.12e+00  -6.7 3.52e+01    -  1.53e-03 5.27e-02h  1
 344 -6.2295880e-01 6.27e-01 7.67e+00  -6.7 1.34e+00    -  9.04e-05 9.88e-03h  1
 345 -6.5770437e-01 2.28e-01 3.16e+01  -6.7 6.78e-01    -  1.01e-01 9.40e-01h  1
 346 -6.5752678e-01 2.27e-01 3.02e+01 -11.0 4.68e-01    -  2.11e-02 4.92e-03h  1
 347 -6.5825182e-01 1.28e+00 7.27e+02  -6.4 1.41e+00    -  1.53e-03 6.10e-01F  1
 348 -6.6386232e-01 1.24e+00 6.50e+02  -6.3 1.21e+01    -  1.03e-01 2.82e-02h  1
 349 -6.5704528e-01 9.07e-01 6.38e+02  -6.3 1.24e+00    -  3.16e-02 2.69e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 350 -6.6245400e-01 9.07e-01 6.37e+02  -6.3 7.65e+02    -  8.96e-04 2.58e-04h  1
 351 -6.6419694e-01 9.04e-01 6.16e+02  -6.3 1.69e+01    -  3.15e-02 3.09e-03h  1
 352 -6.7565047e-01 8.90e-01 6.13e+02  -6.3 6.96e+01    -  4.84e-03 1.57e-02h  1
 353 -6.8560830e-01 8.69e-01 6.14e+02  -6.3 1.16e+01    -  1.11e-06 2.37e-02h  1
 354 -6.8609046e-01 8.68e-01 6.14e+02  -6.3 7.10e+01    -  6.14e-10 4.08e-04f  1
 355 -6.7953086e-01 8.25e-01 6.06e+02  -6.3 2.21e+00    -  1.75e-02 1.03e-01h  1
 356 -6.6886596e-01 7.26e-01 6.11e+02  -6.3 1.19e+00    -  2.97e-04 1.50e-01h  1
 357 -6.6874702e-01 7.25e-01 1.15e+02  -6.3 2.73e-01    -  7.71e-01 1.31e-03h  1
 358 -5.9052038e-01 1.03e-01 8.64e+03  -6.3 2.23e-01    -  1.42e-04 1.00e+00h  1
 359 -5.9994240e-01 1.66e-03 5.47e+01  -6.3 3.57e-02    -  6.94e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 360 -5.9989249e-01 5.55e-05 4.17e+01  -6.3 2.29e-02    -  5.16e-01 1.00e+00h  1
 361 -6.2161963e-01 2.68e-01 4.43e+01  -6.3 9.91e-01    -  3.91e-01 1.00e+00h  1
 362 -6.1741211e-01 1.15e-01 3.78e+00  -6.3 5.67e-01    -  8.57e-01 5.29e-01h  1
 363 -6.1864749e-01 7.76e-02 2.67e+01  -6.3 8.59e-01    -  5.28e-03 1.00e+00f  1
 364 -6.2687504e-01 6.16e-02 1.48e-02  -6.3 6.59e-01    -  1.00e+00 1.00e+00h  1
 365 -6.0955479e-01 1.20e-03 6.26e-03  -6.5 1.12e-01    -  1.00e+00 1.00e+00h  1
 366 -6.1015905e-01 2.12e-03 7.77e-03  -6.6 2.04e-01    -  1.00e+00 1.00e+00h  1
 367 -6.1059385e-01 6.06e-03 9.68e+00  -6.6 3.39e-01    -  7.56e-01 1.00e+00h  1
 368 -6.1077679e-01 1.55e-02 2.09e-02  -6.6 2.78e-01    -  1.00e+00 1.00e+00h  1
 369 -6.1072165e-01 7.49e-04 1.14e-02  -6.6 1.09e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 370 -6.1049721e-01 4.52e-04 1.88e-03  -6.6 4.76e-02    -  1.00e+00 1.00e+00h  1
 371 -6.1046427e-01 5.11e-05 6.17e-04  -6.6 1.73e-02    -  1.00e+00 1.00e+00h  1
 372 -6.1047192e-01 7.36e-06 5.50e-03  -6.6 2.67e-02    -  1.00e+00 1.00e+00H  1
 373 -6.1047601e-01 7.74e-05 2.64e+01  -6.6 1.84e-01    -  8.70e-01 6.25e-02h  5
 374 -6.1047995e-01 1.30e-04 3.12e+01  -6.6 3.15e-01    -  1.00e+00 3.12e-02h  6
 375 -6.1048371e-01 1.73e-04 3.09e+01  -6.6 4.55e-01    -  3.33e-01 1.92e-02h  6
 376 -6.1048624e-01 1.96e-04 3.16e+01  -6.6 4.36e-01    -  1.00e+00 1.53e-02h  7
 377 -6.1063370e-01 1.13e-01 2.01e+01  -6.6 1.30e+00    -  1.22e-01 3.62e-01h  1
 378 -6.1212010e-01 6.18e-02 1.02e-02  -6.6 3.87e-01    -  1.00e+00 1.00e+00h  1
 379 -6.1235030e-01 1.11e-01 2.16e+01  -6.6 6.59e-01    -  2.52e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 380 -6.1213297e-01 8.46e-02 1.94e+01  -6.6 8.92e-01    -  1.00e+00 2.48e-01h  1
 381 -6.1196797e-01 3.71e-02 2.60e+00  -6.6 7.40e-01    -  4.18e-01 1.00e+00h  1
 382 -6.1076777e-01 7.32e-03 4.97e-02  -6.6 2.01e-01    -  1.00e+00 1.00e+00h  1
 383 -6.1076115e-01 6.65e-03 8.89e+00  -6.6 1.74e-01    -  7.26e-01 1.25e-01h  4
 384 -6.1141822e-01 2.91e-02 8.54e-01  -6.6 3.57e-01    -  1.00e+00 9.43e-01h  1
 385 -6.1299764e-01 3.95e-02 1.61e+01  -6.6 2.37e-01    -  2.84e-03 1.00e+00f  1
 386 -6.1008450e-01 1.08e-04 1.11e-01  -6.6 3.12e-01    -  1.00e+00 1.00e+00H  1
 387 -6.1105275e-01 7.26e-03 4.63e+00  -6.6 1.04e+00    -  7.87e-01 9.06e-01H  1
 388 -6.1172599e-01 4.18e-02 1.10e+01  -6.6 9.86e-01    -  1.00e+00 5.00e-01f  2
 389 -6.1212397e-01 3.11e-02 5.14e+00  -6.6 2.20e-01    -  5.31e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 390 -6.1052630e-01 2.79e-04 1.13e-03  -6.6 5.66e-02    -  1.00e+00 1.00e+00h  1
 391 -6.1055211e-01 8.55e-04 1.64e+01  -6.6 4.75e-01    -  1.00e+00 2.50e-01h  3
 392 -6.1072008e-01 6.77e-04 2.41e-03  -6.6 1.04e-01    -  1.00e+00 1.00e+00h  1
 393 -6.1052609e-01 9.22e-06 4.49e-04  -6.6 1.15e-02    -  1.00e+00 1.00e+00h  1
 394 -6.1052208e-01 1.49e-06 2.09e-02  -6.6 9.10e-02    -  1.00e+00 1.00e+00H  1
 395 -6.1053707e-01 5.09e-04 1.09e+01  -6.6 1.39e-01    -  1.00e+00 5.00e-01h  2
 396 -6.1054618e-01 6.22e-04 1.63e+01  -6.6 6.58e-02    -  1.00e+00 2.50e-01h  3
 397 -6.1052612e-01 2.47e-04 7.71e-03  -6.6 8.01e-02    -  1.00e+00 1.00e+00H  1
 398 -6.1053210e-01 6.97e-05 5.77e-03  -6.6 1.07e-01    -  1.00e+00 1.00e+00H  1
 399 -6.1053430e-01 2.03e-04 1.92e+01  -6.6 5.07e-01    -  9.48e-01 6.25e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 400 -6.1053624e-01 3.32e-04 1.63e+01  -6.6 7.32e-02    -  1.00e+00 2.50e-01h  3
 401 -6.1055362e-01 8.98e-04 3.07e-03  -6.6 1.92e-01    -  1.00e+00 1.00e+00h  1
 402 -6.1053486e-01 3.10e-04 3.72e+01  -6.6 9.51e-02    -  5.72e-01 1.00e+00H  1
 403 -6.1054818e-01 2.73e-04 1.79e+01  -6.6 1.59e+00    -  3.43e-01 3.91e-02h  5
 404 -6.1054986e-01 2.82e-04 1.61e+01  -6.6 4.80e+00    -  4.71e-02 4.58e-03h  6
 405 -6.1055481e-01 4.34e-04 1.50e+00  -6.6 3.97e+00    -  4.74e-01 1.45e-02h  4
 406 -6.1056060e-01 4.20e-04 6.01e+00  -6.6 2.91e-01    -  3.44e-01 1.12e-01h  4
 407 -6.1056935e-01 4.45e-04 8.99e+00  -6.6 5.99e-01    -  2.76e-01 6.25e-02h  5
 408 -6.1059155e-01 1.11e-02 2.73e+00  -6.6 1.38e-01    -  7.85e-01 1.00e+00h  1
 409 -6.1059818e-01 5.74e-03 8.17e+00  -6.6 2.02e-01    -  1.00e+00 6.23e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
