problem2
*********** generating gradients please wait ***********


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
2550  1.2050583e-01 1.41e-05 3.05e-02 -11.0 1.80e-01    -  1.00e+00 1.00e+00H  1
2551  1.2046266e-01 7.46e-04 3.66e-03 -11.0 2.13e-01    -  1.00e+00 1.00e+00h  1
2552  1.2048042e-01 5.10e-05 1.82e-03 -11.0 3.32e-02    -  1.00e+00 1.00e+00h  1
2553  1.2048090e-01 3.27e-05 1.28e-03 -11.0 2.65e-02    -  1.00e+00 1.00e+00h  1
2554  1.2048309e-01 5.63e-06 6.47e-04 -11.0 1.29e-02    -  1.00e+00 1.00e+00h  1
2555  1.2048304e-01 2.18e-07 3.55e-03 -11.0 3.67e-02    -  1.00e+00 1.00e+00H  1
2556  1.2048406e-01 1.77e-09 1.75e-03 -11.0 4.25e-02    -  1.00e+00 1.00e+00H  1
2557  1.2048336e-01 3.28e-07 1.97e-03 -11.0 4.12e-02    -  1.00e+00 1.00e+00H  1
2558  1.2047942e-01 3.46e-04 6.10e-03 -11.0 9.09e-02    -  1.00e+00 1.00e+00h  1
2559  1.2047460e-01 2.44e-04 5.93e-04 -11.0 8.20e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2560  1.2048280e-01 8.33e-08 5.53e-04 -11.0 3.02e-03    -  1.00e+00 1.00e+00h  1
2561  1.2048374e-01 3.62e-08 2.95e-03 -11.0 5.04e-02    -  1.00e+00 1.00e+00H  1
2562  1.2048272e-01 2.45e-07 4.48e-03 -11.0 3.96e-02    -  1.00e+00 1.00e+00H  1
2563  1.2048293e-01 1.10e-08 7.69e-03 -11.0 7.02e-02    -  1.00e+00 1.00e+00H  1
2564  1.2048235e-01 1.61e-05 6.06e-03 -11.0 1.32e-01    -  1.00e+00 2.50e-01h  3
2565  1.2048389e-01 2.74e-09 9.01e-03 -11.0 8.84e-02    -  1.00e+00 1.00e+00H  1
2566  1.2047985e-01 1.05e-04 1.63e-03 -11.0 7.50e-02    -  1.00e+00 1.00e+00h  1
2567  1.2051995e-01 9.69e-11 1.28e-02 -11.0 1.98e-01    -  1.00e+00 1.00e+00H  1
2568  1.2044253e-01 6.24e-04 7.61e-03 -11.0 1.74e-01    -  1.00e+00 1.00e+00f  1
2569  1.2045079e-01 7.82e-04 8.37e-03 -11.0 2.33e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2570  1.2046105e-01 6.79e-04 7.89e-03 -11.0 1.35e-01    -  1.00e+00 5.00e-01h  2
2571  1.2046105e-01 5.12e-04 2.46e-03 -11.0 2.69e-01    -  1.00e+00 2.50e-01h  3
2572  1.2047800e-01 7.64e-05 3.82e-03 -11.0 7.41e-02    -  1.00e+00 1.00e+00h  1
2573  1.2048327e-01 4.67e-09 1.12e-02 -11.0 3.68e-02    -  1.00e+00 1.00e+00H  1
2574  1.2048171e-01 4.35e-06 3.16e-03 -11.0 8.09e-02    -  1.00e+00 1.00e+00H  1
2575  1.2048113e-01 1.30e-05 2.70e-03 -11.0 2.41e-02    -  1.00e+00 1.00e+00h  1
2576  1.2048001e-01 3.66e-05 2.85e-03 -11.0 1.17e-01    -  1.00e+00 5.00e-01h  2
2577  1.2047867e-01 2.02e-05 1.36e-03 -11.0 4.67e-02    -  1.00e+00 1.00e+00h  1
2578  1.2047790e-01 1.35e-04 2.42e-03 -11.0 1.55e-01    -  1.00e+00 5.00e-01h  2
2579  1.2047835e-01 1.11e-04 2.60e-03 -11.0 4.10e-02    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2580  1.2047860e-01 9.84e-05 2.25e-03 -11.0 4.18e-02    -  1.00e+00 1.25e-01h  4
2581  1.2047866e-01 9.54e-05 2.20e-03 -11.0 4.79e-02    -  1.00e+00 3.12e-02h  6
2582  1.2049284e-01 1.27e-09 1.04e-02 -11.0 1.12e-01    -  1.00e+00 1.00e+00H  1
2583  1.2046604e-01 2.09e-04 2.15e-02 -11.0 7.39e-02    -  1.00e+00 1.00e+00h  1
2584  1.2046472e-01 3.62e-04 2.31e-02 -11.0 1.17e-01    -  1.00e+00 1.00e+00h  1
2585  1.2045390e-01 6.75e-04 1.74e-02 -11.0 2.31e-01    -  1.00e+00 1.00e+00h  1
2586  1.2045481e-01 5.73e-04 6.36e-03 -11.0 1.28e-01    -  1.00e+00 1.00e+00h  1
2587  1.2045734e-01 5.87e-04 1.10e-02 -11.0 2.89e-01    -  1.00e+00 5.00e-01h  2
2588  1.2046165e-01 2.70e-04 1.41e-03 -11.0 9.48e-02    -  1.00e+00 1.00e+00h  1
2589  1.2048059e-01 1.14e-05 1.50e-03 -11.0 2.62e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2590  1.2048046e-01 1.78e-05 3.65e-03 -11.0 4.10e-02    -  1.00e+00 1.00e+00h  1
2591  1.2047991e-01 2.89e-05 3.11e-03 -11.0 2.29e-01    -  1.00e+00 2.50e-01h  3
2592  1.2047623e-01 1.72e-04 2.01e-02 -11.0 3.13e-01    -  1.00e+00 5.00e-01h  2
2593  1.2047556e-01 1.54e-04 1.09e-02 -11.0 1.69e-01    -  1.00e+00 2.50e-01h  3
2594  1.2047413e-01 2.20e-04 5.44e-03 -11.0 1.05e-01    -  1.00e+00 1.00e+00h  1
2595  1.2047761e-01 2.05e-04 1.38e-02 -11.0 1.37e-01    -  1.00e+00 1.00e+00h  1
2596  1.2045819e-01 6.50e-04 1.99e-02 -11.0 8.65e-01    -  1.00e+00 1.00e+00h  1
2597  1.2030809e-01 6.84e-02 9.83e-02 -11.0 6.75e+01    -  1.31e-01 6.52e-02h  1
2598  1.1986040e-01 4.84e-02 8.53e-02 -11.0 3.81e+00    -  1.00e+00 3.22e-01h  1
2599  1.1693686e-01 7.86e-01 7.39e-01 -11.0 2.56e+01    -  1.04e-09 1.46e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2600  9.6298588e-02 1.83e+00 5.12e+00 -11.0 5.74e+00    -  9.01e-04 1.00e+00h  1
2601  9.5356017e-02 1.86e+00 5.07e+00 -11.0 9.62e+01    -  7.34e-02 1.01e-02h  1
2602  1.0225293e-01 1.43e+00 3.79e+00 -11.0 1.91e+01    -  2.88e-06 2.58e-01h  1
2603  1.1055510e-01 1.07e+00 1.89e+00 -11.0 3.17e+00    -  8.74e-02 5.00e-01h  2
2604  1.1089974e-01 1.02e+00 1.80e+00 -11.0 6.50e+00    -  1.95e-01 4.91e-02h  1
2605  1.1093939e-01 1.04e+00 1.64e+00 -11.0 1.20e+01    -  3.20e-01 8.94e-02h  3
2606  1.1103874e-01 7.45e-01 1.07e+00 -11.0 1.58e+01    -  3.12e-02 3.25e-01h  2
2607  9.6645660e-02 5.20e-01 3.56e-01 -11.0 5.34e+00    -  2.00e-02 6.67e-01h  1
2608  8.3422554e-02 1.01e+00 7.55e-01 -11.0 1.83e+01    -  4.04e-03 2.39e-01h  1
2609  8.5820409e-02 7.91e-01 7.78e-01 -11.0 1.04e+01    -  8.63e-09 2.18e-01h  2
In iteration 2609, 1 Slack too small, adjusting variable bound
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2610  8.7710821e-02 7.12e-01 6.97e-01 -11.0 5.83e+00    -  1.01e-01 1.01e-01h  1
2611  8.2387121e-02 7.34e-01 5.44e-01 -11.0 1.11e+02    -  1.24e-03 1.67e-02h  1
2612  4.5700483e-02 1.08e+00 2.06e-01 -11.0 1.50e+02    -  5.86e-02 3.57e-02h  1
2613  3.2477108e-02 1.03e+00 5.25e-01 -11.0 5.43e+01    -  1.09e-08 4.28e-02h  1
In iteration 2613, 1 Slack too small, adjusting variable bound
2614  3.2672457e-02 1.03e+00 1.94e+00 -11.0 3.56e-01    -  1.00e+00 2.11e-03h  1
2615  7.7994754e-02 4.90e-01 4.24e-01 -11.0 4.21e-01    -  8.23e-01 5.23e-01h  1
2616  1.0354064e-01 2.46e-01 1.35e+00 -11.0 3.68e-01    -  9.25e-02 5.00e-01h  2
2617  1.0995624e-01 1.82e-01 7.55e-01 -11.0 1.51e-01    -  7.80e-01 2.59e-01h  1
2618  1.1006495e-01 1.72e-01 7.16e-01 -11.0 5.47e+00    -  1.50e-01 6.25e-02h  5
2619  1.1847481e-01 8.61e-02 3.39e-01 -11.0 2.08e-01    -  5.50e-02 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2620  1.1960358e-01 7.54e-02 2.98e-01 -11.0 1.24e-01    -  5.75e-01 1.25e-01h  4
2621  1.1985122e-01 7.30e-02 2.75e-01 -11.0 1.41e-01    -  4.18e-01 3.12e-02h  6
2622  1.1985871e-01 7.29e-02 2.71e-01 -11.0 2.06e-01    -  2.88e-01 9.77e-04h 11
2623  1.1985965e-01 7.29e-02 2.69e-01 -11.0 2.12e-01    -  1.95e-01 1.22e-04h 14
2624  1.2751166e-01 2.90e-03 1.44e-02 -11.0 2.22e-01    -  1.52e-01 1.00e+00h  1
2625  1.2765881e-01 2.23e-05 3.16e-03 -11.0 3.67e-02    -  5.37e-01 1.00e+00h  1
2626  1.2764656e-01 6.81e-04 1.04e-02 -11.0 2.16e+00    -  9.83e-01 8.38e-02h  4
2627  1.2763252e-01 7.17e-04 6.81e-03 -11.0 2.49e-01    -  6.64e-01 1.00e+00h  1
2628  1.2763601e-01 3.30e-04 2.30e-03 -11.0 9.47e-02    -  7.75e-01 5.15e-01h  1
2629  1.2764397e-01 2.09e-05 2.50e+02 -11.0 2.34e-02    -  9.23e-06 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2630  1.2764514e-01 4.07e-08 2.10e-03 -11.0 1.35e-03    -  5.80e-01 1.00e+00h  1
2631  1.2764511e-01 1.43e-07 4.80e-04 -11.0 4.63e-03    -  7.70e-01 1.00e+00h  1
2632  1.2764487e-01 9.15e-06 3.88e-04 -11.0 5.24e-02    -  2.40e-01 1.00e+00h  1
2633  1.2764344e-01 1.07e-04 3.66e-03 -11.0 2.57e+00    -  2.83e-02 1.25e-01h  4
2634  1.2764292e-01 2.32e-04 5.41e-03 -11.0 7.15e+00    -  6.31e-02 1.58e-02h  4
2635  1.2764240e-01 2.14e-04 2.00e-03 -11.0 1.19e-01    -  1.00e+00 1.00e+00h  1
2636  1.2793485e-01 4.27e-08 9.46e-03 -11.0 1.37e+00    -  3.15e-01 1.00e+00H  1
2637  1.2734541e-01 2.14e-03 4.29e-03 -11.0 4.88e-01    -  8.29e-01 1.00e+00h  1
2638  1.2762993e-01 5.28e-06 9.01e-03 -11.0 1.69e+00    -  3.44e-02 1.00e+00h  1
2639  1.2762509e-01 9.61e-04 1.33e-02 -11.0 2.46e+02    -  7.16e-03 1.25e-03h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2640  1.2761642e-01 1.12e-03 1.15e-02 -11.0 3.26e+00    -  8.22e-04 2.03e-01h  3
2641  1.2759254e-01 1.07e-03 7.81e-03 -11.0 6.41e+00    -  6.92e-01 3.10e-01h  1
2642  1.2759018e-01 1.07e-03 7.69e-03 -11.0 4.73e+00    -  3.56e-06 1.33e-02h  5
In iteration 2642, 1 Slack too small, adjusting variable bound
2643  1.2758538e-01 1.02e-03 1.00e-02 -11.0 4.80e+00    -  4.33e-02 4.77e-02H  1
2644  1.2758484e-01 1.03e-03 1.10e-02 -11.0 1.34e+01    -  1.90e-02 2.15e-03h  4
2645  1.2758663e-01 1.06e-03 2.43e-02 -11.0 4.99e-01    -  5.08e-03 6.25e-02h  5
2646  1.2758756e-01 1.00e-03 2.18e-02 -11.0 2.17e+00    -  9.72e-02 9.94e-02h  4
2647  1.2758594e-01 1.06e-03 2.17e-02 -11.0 3.51e+01    -  1.95e-02 6.04e-03h  7
2648  1.2758454e-01 1.06e-03 2.15e-02 -11.0 6.01e+01    -  5.46e-02 5.47e-03h  2
2649  1.2758430e-01 1.07e-03 2.14e-02 -11.0 5.29e+00    -  4.91e-02 2.42e-03h  7
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2650  1.2758420e-01 1.07e-03 2.12e-02 -11.0 8.05e+00    -  6.43e-02 7.89e-04h  8
2651  1.2758411e-01 1.07e-03 2.12e-02 -11.0 3.16e+01    -  7.43e-03 1.61e-04h 12
2652  1.2735072e-01 4.05e+00 3.96e-01 -11.0 2.40e+01    -  3.83e-02 3.87e-01h  1
2653 -1.2870000e-01 2.97e+00 2.30e-01 -11.0 9.21e+00    -  2.35e-02 8.54e-01h  1
2654 -1.2868810e-01 2.97e+00 2.30e-01 -11.0 8.60e+01    -  2.07e-09 7.20e-05h  1
2655 -1.2869551e-01 2.97e+00 2.30e-01 -11.0 9.97e+02    -  1.74e-04 9.27e-06h  1
2656 -1.2962402e-01 2.96e+00 2.33e-01 -11.0 9.16e+02    -  8.87e-06 1.16e-03h  1
In iteration 2656, 1 Slack too small, adjusting variable bound
2657 -1.2958384e-01 2.96e+00 2.33e-01 -11.0 3.11e+01    -  5.82e-09 1.83e-04h  1
In iteration 2657, 1 Slack too small, adjusting variable bound
2658 -1.2957497e-01 2.96e+00 2.33e-01 -11.0 1.98e+00    -  3.48e-07 3.97e-05h  1
2659  5.8296634e-02 1.36e+00 7.78e+00 -11.0 2.93e+00    -  1.10e-05 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2660  5.6432714e-02 1.35e+00 7.71e+00 -11.0 1.73e+00    -  1.00e+00 7.90e-03h  1
2661 -9.8353465e-02 2.14e-01 2.38e-01 -11.0 1.56e+00    -  1.00e+00 1.00e+00h  1
2662  1.3032877e-01 2.45e-03 1.25e-01 -10.3 2.29e-01    -  5.04e-01 1.00e+00h  1
2663  1.1550828e-01 1.32e-01 1.13e-01 -10.6 1.31e+00    -  5.84e-01 1.00e+00h  1
2664  1.1634040e-01 5.88e-02 1.35e-02 -10.6 7.55e-01    -  1.00e+00 1.00e+00h  1
2665  1.2858947e-01 1.08e-03 8.13e-03 -10.6 1.17e-01    -  1.00e+00 1.00e+00h  1
2666  1.2841300e-01 3.06e-03 6.82e-03 -10.6 2.60e-01    -  1.00e+00 1.00e+00h  1
2667  1.2757639e-01 1.85e-02 1.07e-02 -10.6 6.87e-01    -  1.00e+00 1.00e+00h  1
2668  1.2763880e-01 3.87e-03 1.63e-02 -10.6 6.65e-01    -  1.00e+00 1.00e+00h  1
2669  1.2682259e-01 7.96e-02 1.24e-01 -10.6 1.99e+01    -  4.23e-01 1.13e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2670  1.2699853e-01 3.48e-03 7.21e-02 -10.6 2.46e-01    -  3.35e-06 1.00e+00h  1
2671  1.2697427e-01 1.14e-02 2.16e-02 -10.6 1.93e-01    -  1.00e+00 1.00e+00h  1
2672  1.2663070e-01 4.34e-02 1.50e-02 -10.6 7.93e-01    -  8.83e-01 1.00e+00h  1
2673  1.2676546e-01 8.42e-03 5.29e-03 -10.6 2.87e-01    -  1.00e+00 1.00e+00h  1
2674  1.2668541e-01 3.69e-03 1.30e-02 -10.6 3.56e-01    -  1.00e+00 1.00e+00h  1
2675  1.2679921e-01 8.37e-04 4.18e-03 -10.6 1.20e-01    -  1.00e+00 1.00e+00h  1
2676  1.2675148e-01 1.54e-03 6.40e-03 -10.6 9.33e-01    -  1.00e+00 1.00e+00H  1
2677  1.2623867e-01 6.27e-02 4.94e-02 -10.6 7.19e+00    -  6.20e-01 3.01e-01h  2
2678  1.2163249e-01 2.55e-02 5.31e-02 -10.6 6.40e-01    -  1.00e+00 1.00e+00h  1
2679  1.2637438e-01 2.07e-03 4.72e-03 -10.6 3.83e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2680  1.2615975e-01 1.81e-02 2.39e-02 -10.6 6.90e-01    -  1.00e+00 1.00e+00h  1
2681  1.2635802e-01 4.88e-03 1.97e-02 -10.6 6.52e-01    -  1.00e+00 1.00e+00H  1
2682  1.2603951e-01 4.15e-02 3.30e-02 -10.6 1.03e+00    -  1.00e+00 1.00e+00h  1
2683  1.2325468e-01 3.44e-02 6.97e-03 -10.6 8.67e-01    -  1.00e+00 1.00e+00h  1
2684  1.2626728e-01 6.75e-04 7.66e-03 -10.6 1.99e-01    -  1.00e+00 1.00e+00h  1
2685  1.2623841e-01 6.43e-03 2.96e-02 -10.6 5.15e-01    -  1.00e+00 1.00e+00h  1
2686  1.2605670e-01 1.93e-03 1.90e-02 -10.6 2.81e-01    -  1.00e+00 1.00e+00h  1
2687  1.2628830e-01 2.30e-04 5.14e-03 -10.6 3.42e-01    -  1.00e+00 1.00e+00H  1
2688  1.2639795e-01 8.63e-05 8.33e-03 -10.6 4.47e-01    -  1.00e+00 1.00e+00H  1
2689  1.2626349e-01 8.34e-04 1.41e-03 -10.6 6.02e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2690  1.2625648e-01 7.30e-04 4.02e-03 -10.6 1.88e-01    -  1.00e+00 1.00e+00h  1
2691  1.2622473e-01 2.13e-03 5.18e-03 -10.6 3.58e-01    -  1.00e+00 1.00e+00h  1
2692  1.2620804e-01 1.20e-03 7.45e-03 -10.6 2.39e-01    -  1.00e+00 1.00e+00h  1
2693  1.2624205e-01 6.03e-04 2.69e-03 -10.6 2.11e-01    -  1.00e+00 1.00e+00h  1
2694  1.2649391e-01 4.88e-05 8.42e-03 -10.6 6.47e-01    -  1.00e+00 1.00e+00H  1
2695  1.2600716e-01 7.16e-03 2.74e-03 -10.6 4.48e-01    -  1.00e+00 1.00e+00h  1
2696  1.2625001e-01 1.05e-04 1.66e-03 -10.6 1.04e-01    -  1.00e+00 1.00e+00h  1
2697  1.2623447e-01 1.98e-03 2.56e-03 -10.6 1.79e+01    -  1.36e-01 2.09e-02h  5
2698  1.2623048e-01 2.20e-03 4.99e-03 -10.6 5.82e+00    -  1.00e+00 3.00e-02h  6
2699  1.2621938e-01 2.83e-03 3.83e-03 -10.6 8.98e+00    -  2.44e-01 5.08e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2700  1.2621427e-01 2.82e-03 5.18e-03 -10.6 5.70e+00    -  7.82e-01 1.61e-02h  6
2701  1.2620409e-01 1.21e-03 5.47e-03 -10.6 5.00e-01    -  1.00e+00 1.00e+00h  1
2702  1.2640805e-01 9.24e-06 1.10e-02 -10.6 5.28e-01    -  1.00e+00 1.00e+00H  1
2703  1.2622887e-01 1.47e-03 1.08e-02 -10.6 2.12e+00    -  1.00e+00 1.00e+00H  1
2704  1.2619762e-01 1.97e-03 9.41e-03 -10.6 3.43e+00    -  7.18e-01 1.25e-01h  4
2705  1.2618407e-01 1.31e-03 9.54e-03 -10.6 4.28e+00    -  8.73e-01 1.25e-01h  4
2706  1.2616653e-01 1.98e-03 9.72e-03 -10.6 3.60e+00    -  5.01e-01 6.25e-02h  5
2707  1.2615819e-01 2.91e-02 7.35e-03 -10.6 1.28e+00    -  1.00e+00 1.00e+00h  1
2708  1.2569253e-01 2.52e-02 5.42e-03 -10.6 1.47e+00    -  1.00e+00 1.00e+00h  1
2709  1.2592948e-01 1.20e-02 1.70e-02 -10.6 1.77e+00    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2710  1.2595015e-01 1.12e-02 1.63e-02 -10.6 1.52e+00    -  1.00e+00 1.25e-01h  4
2711  1.2634576e-01 2.28e-04 4.85e-03 -10.6 2.06e+00    -  1.00e+00 1.00e+00H  1
2712  1.2630700e-01 1.34e-03 5.37e-03 -10.6 2.83e+00    -  6.58e-01 1.09e-01h  4
2713  1.2564037e-01 3.65e-02 8.14e-03 -10.6 1.88e+00    -  1.00e+00 1.00e+00h  1
2714  1.2495943e-01 1.19e-01 1.95e-02 -10.6 2.14e+00    -  1.42e-01 1.00e+00h  1
2715  1.2515754e-01 8.75e-02 2.27e-02 -10.6 4.38e+00    -  6.22e-01 2.50e-01h  3
2716  1.2522218e-01 6.60e-02 4.62e-02 -10.6 1.08e+01    -  6.90e-01 4.98e-01H  1
2717  1.2476027e-01 2.17e-01 2.77e-01 -10.6 2.38e+00    -  1.00e+00 5.62e-01h  1
2718  1.0196001e-01 1.02e-01 1.13e-01 -10.6 3.23e+00    -  2.63e-08 1.00e+00h  1
2719  1.1422755e-01 5.10e-02 5.02e-02 -10.6 4.56e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2720  1.2054386e-01 3.12e-02 1.07e-02 -10.6 9.54e-01    -  7.28e-01 5.00e-01h  2
2721  1.2195314e-01 2.40e-02 2.10e-02 -10.6 3.62e+00    -  1.00e+00 2.39e-01h  3
2722  1.2196688e-01 2.40e-02 2.27e-02 -10.6 9.33e+00    -  8.26e-02 1.03e-02h  6
2723  1.2523867e-01 1.18e-02 2.74e-02 -10.6 2.58e+00    -  1.00e+00 7.22e-01H  1
2724  1.2541677e-01 9.30e-03 4.30e-02 -10.6 1.03e+00    -  1.97e-06 2.50e-01h  3
2725  1.2588081e-01 4.70e-03 2.93e-02 -10.6 2.47e-01    -  1.00e+00 5.00e-01h  2
2726  1.2609742e-01 8.11e-03 1.25e-02 -10.6 1.75e+00    -  2.39e-01 6.97e-01H  1
2727  1.2607232e-01 8.67e-03 7.23e-01 -10.6 4.04e+00    -  1.25e-03 7.49e-02h  4
2728  1.2616438e-01 4.81e-03 2.96e-01 -10.6 7.38e-01    -  9.32e-02 5.00e-01h  2
2729  1.2614109e-01 5.04e-03 2.88e-01 -10.6 1.54e+01    -  7.02e-02 2.17e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2730  1.2624069e-01 6.09e-04 9.50e-03 -10.6 1.52e+00    -  7.85e-01 1.00e+00H  1
2731  1.2623526e-01 1.05e-03 7.39e-03 -10.6 2.70e+01    -  9.54e-02 4.20e-03h  7
2732  1.2630504e-01 4.02e-04 8.62e-03 -10.6 1.76e+00    -  1.00e+00 1.00e+00H  1
2733  1.2628807e-01 1.65e-04 9.13e-03 -10.6 3.09e+00    -  9.41e-01 6.25e-02h  5
2734  1.2613288e-01 4.39e-03 1.06e-02 -10.6 1.15e+01    -  3.20e-01 8.91e-02h  3
2735  1.2604839e-01 3.48e-03 1.87e-02 -10.6 1.05e+00    -  1.00e+00 5.00e-01h  2
2736  1.2601391e-01 3.17e-03 1.63e-02 -10.6 6.16e+00    -  1.00e+00 7.57e-02h  4
2737  1.2597459e-01 4.11e-03 1.57e-02 -10.6 1.81e+00    -  1.00e+00 1.25e-01h  4
2738  1.2627547e-01 5.96e-04 7.09e-03 -10.6 1.99e+00    -  1.00e+00 1.00e+00H  1
2739  1.2621838e-01 4.66e-03 3.88e-03 -10.6 3.76e+00    -  1.00e+00 2.07e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2740  1.2619497e-01 2.74e-03 6.64e-03 -10.6 4.73e+00    -  4.15e-01 1.25e-01h  4
2741  1.2502204e-01 7.16e-01 1.45e-01 -10.6 5.75e+00    -  5.96e-01 1.00e+00h  1
2742  1.2040261e-01 4.80e-01 5.58e-02 -10.6 2.66e+00    -  1.00e+00 3.78e-01h  1
2743  1.1698551e-01 5.27e-01 8.50e-01 -10.6 9.54e+00    -  5.98e-03 4.38e-01h  1
2744  1.1671239e-01 5.55e-01 6.69e-01 -10.6 2.15e+01    -  2.80e-07 1.97e-01h  1
2745  1.1084657e-01 5.10e-01 6.55e-01 -10.6 1.21e+02    -  1.63e-07 2.68e-02h  1
2746  1.0896530e-01 6.00e-01 5.41e-01 -10.6 4.98e+01    -  1.55e-06 1.50e-01h  1
2747  1.0885737e-01 5.99e-01 5.40e-01 -10.6 5.29e+01    -  2.95e-08 9.88e-04h  1
2748  8.7600697e-02 6.85e-01 5.28e-01 -10.6 1.26e+02    -  8.61e-03 5.90e-02h  1
2749  8.9531997e-02 6.17e-01 4.83e-01 -10.6 4.47e+00    -  5.97e-08 9.95e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2750  9.4903781e-02 4.25e-01 2.86e-01 -10.6 8.54e+00    -  1.97e-02 3.63e-01h  1
2751r 9.4903781e-02 4.25e-01 9.99e+02  -0.4 0.00e+00    -  0.00e+00 2.93e-08R  5
2752r 9.4981026e-02 4.23e-01 9.83e+02  -6.5 1.66e+03    -  1.00e+00 5.97e-06f  1
2753r 1.2211646e-01 5.42e+00 4.01e+02  -0.7 5.13e+03    -  5.90e-01 1.02e-03f  1
2754r 1.2622705e-01 5.42e+00 7.52e+02   0.9 1.78e+02    -  1.19e-04 3.63e-04f  1
2755r 1.2990416e-01 5.40e+00 3.99e+02   0.9 6.40e+01    -  7.50e-04 3.09e-03f  1
2756r 4.9900620e-02 4.03e+00 2.40e+02   0.2 9.65e+00    -  3.04e-01 8.70e-01f  1
2757r 1.3777564e-01 1.94e+00 1.87e+02  -0.3 5.80e+00    -  3.61e-01 8.61e-01f  1
2758r 3.0212317e-01 8.40e-01 8.25e+01  -0.1 2.56e+00    -  7.13e-01 1.00e+00f  1
2759r 3.4000977e-01 1.68e+00 4.65e+01   0.4 3.10e+00    -  7.77e-01 9.82e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2760r 2.1868503e-01 9.06e-01 6.54e+01   0.3 3.07e+00    -  2.96e-01 1.00e+00f  1
2761r 1.0434710e-01 1.24e-01 1.16e+01  -0.4 1.16e+00    -  9.33e-01 1.00e+00f  1
2762  8.3747504e-02 1.48e-01 1.53e+00 -10.6 6.52e+01    -  5.03e-02 5.69e-02h  1
2763  5.9304969e-02 3.99e-01 1.43e+00 -10.6 7.35e+01    -  1.06e-01 6.69e-02h  1
2764  5.7870455e-02 3.94e-01 1.41e+00 -10.6 1.37e+02    -  8.61e-02 1.04e-02h  1
2765  5.6709648e-02 3.94e-01 1.41e+00 -10.6 8.87e+02    -  1.47e-02 9.02e-04h  1
2766  5.6661517e-02 3.94e-01 1.41e+00 -10.6 2.33e+01    -  4.10e-04 1.59e-03h  1
2767  5.6677232e-02 3.94e-01 1.41e+00 -10.6 7.94e+00    -  1.31e-03 4.01e-04h  1
2768  5.6702719e-02 3.93e-01 1.41e+00 -10.6 1.68e+01    -  7.17e-03 7.27e-04h  1
2769  5.7562649e-02 4.05e-01 1.36e+00 -10.6 2.97e+01    -  2.14e-05 3.58e-02h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2770  5.7532269e-02 4.05e-01 1.36e+00 -10.6 2.46e+02    -  1.47e-02 3.46e-04h  1
2771  5.7220439e-02 4.25e-01 1.35e+00 -10.6 1.65e+03    -  2.69e-03 6.48e-04h  2
